0.124917	0	0.004
0.130208	0.004	0.00425
0.135108	0.00425	0.00434375
0.135108	0.00434375	0.00442578
0.140708	0.00442578	0.00449756
0.140708	0.00449756	0.00456036
0.140709	0.00456036	0.00461532
0.140709	0.00461532	0.0046634
0.145608	0.0046634	0.00470548
0.145608	0.00470548	0.00474229
0.145609	0.00474229	0.0047745
0.145609	0.0047745	0.00480269
0.145609	0.00480269	0.00482735
0.145609	0.00482735	0.00484893
0.145609	0.00484893	0.00486782
0.146521	0.00486782	0.00500934
0.150933	0.00500934	0.00500817
0.150933	0.00500817	0.00500715
0.150934	0.00500715	0.00500626
0.150934	0.00500626	0.00500547
0.150934	0.00500547	0.00500479
0.150934	0.00500479	0.00500419
0.150934	0.00500419	0.00500367
0.150934	0.00500367	0.00500321
0.150934	0.00500321	0.0050028
0.150934	0.0050028	0.00500245
0.150934	0.00500245	0.00500215
0.150934	0.00500215	0.00500188
0.150934	0.00500188	0.00500164
0.151496	0.00500164	0.00512644
0.151496	0.00512644	0.00511063
0.151496	0.00511063	0.0050968
0.155833	0.0050968	0.0050847
0.155833	0.0050847	0.00507411
0.155834	0.00507411	0.00506485
0.155834	0.00506485	0.00505674
0.155834	0.00505674	0.00504965
0.155834	0.00504965	0.00504344
0.155834	0.00504344	0.00503801
0.155834	0.00503801	0.00503326
0.155834	0.00503326	0.0050291
0.155834	0.0050291	0.00502546
0.155834	0.00502546	0.00502228
0.155834	0.00502228	0.00501949
0.155938	0.00501949	0.00501706
0.155938	0.00501706	0.00501492
0.155938	0.00501492	0.00501306
0.155938	0.00501306	0.00501143
0.155938	0.00501143	0.00501
0.155938	0.00501	0.00500875
0.155938	0.00500875	0.00500765
0.155938	0.00500765	0.0050067
0.155938	0.0050067	0.00500586
0.155938	0.00500586	0.00500513
0.155938	0.00500513	0.00500449
0.155938	0.00500449	0.00500392
0.155938	0.00500392	0.00500343
0.156213	0.00500343	0.005128
0.156213	0.005128	0.005112
0.156213	0.005112	0.005098
0.156213	0.005098	0.00508575
0.156213	0.00508575	0.00507503
0.156213	0.00507503	0.00506565
0.156213	0.00506565	0.00505744
0.160992	0.00505744	0.00505026
0.160992	0.00505026	0.00504398
0.160992	0.00504398	0.00503848
0.160992	0.00503848	0.00503367
0.160992	0.00503367	0.00502946
0.160992	0.00502946	0.00502578
0.160992	0.00502578	0.00502256
0.160992	0.00502256	0.00501974
0.160992	0.00501974	0.00501727
0.160992	0.00501727	0.00501511
0.160992	0.00501511	0.00501322
0.160992	0.00501322	0.00501157
0.160993	0.00501157	0.00501012
0.161096	0.00501012	0.00513386
0.161096	0.00513386	0.00524212
0.161096	0.00524212	0.00533686
0.161096	0.00533686	0.00541975
0.161096	0.00541975	0.00549228
