0.107308	1400
0.112212	1400
0.112212	1400
0.117121	1400
0.117121	1400
0.117121	1400
0.117121	1400
0.122033	1400
0.122033	1400
0.122033	1400
0.122033	1400
0.122033	1400
0.122033	1400
0.122033	1400
0.122908	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.126954	1400
0.127812	1400
0.127812	1400
0.127812	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.131896	1400
0.132725	1400
0.132725	1400
0.132725	1400
0.132725	1400
0.132725	1400
0.132725	1400
0.132725	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136796	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.136883	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.137654	1400
0.139608	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141696	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141796	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141896	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.141967	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.142596	1400
0.144517	1400
0.144517	1400
0.144517	1400
0.144517	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146592	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146696	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146796	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146896	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.146996	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147092	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147187	1400
0.147229	1400
0.147229	1400
0.147229	1400
0.147229	1400
0.147229	1400
0.147229	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147487	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.147633	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149492	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.149533	1400
0.151417	1400
0.151417	1400
