0.170996	0	0.04
0.211908	0.04	0.040125
0.252913	0.040125	0.0402344
0.252913	0.0402344	0.0403301
0.293908	0.0403301	0.0404138
0.294013	0.0404138	0.0406121
0.294013	0.0406121	0.0407856
0.294113	0.0407856	0.0409374
0.334917	0.0409374	0.0409452
0.334917	0.0409452	0.0409521
0.335013	0.0409521	0.040958
0.335013	0.040958	0.0409633
0.335108	0.0409633	0.0409679
0.335108	0.0409679	0.0409719
0.335109	0.0409719	0.0409754
0.335109	0.0409754	0.0409785
0.375913	0.0409785	0.0409812
0.376096	0.0409812	0.0411085
0.376096	0.0411085	0.04122
0.376154	0.04122	0.0413175
0.376154	0.0413175	0.0412778
0.376154	0.0412778	0.0412431
0.376154	0.0412431	0.0412127
0.376154	0.0412127	0.0411861
0.376155	0.0411861	0.0411628
0.376155	0.0411628	0.0411425
0.376155	0.0411425	0.0411247
0.376155	0.0411247	0.0411091
0.376155	0.0411091	0.0410954
0.376155	0.0410954	0.0410835
0.376155	0.0410835	0.0410731
0.376796	0.0410731	0.0410639
0.416992	0.0410639	0.0410559
0.416992	0.0410559	0.041049
0.417013	0.041049	0.0410428
0.417013	0.0410428	0.0410375
0.417196	0.0410375	0.0410328
0.417196	0.0410328	0.0410287
0.417196	0.0410287	0.0410251
0.417196	0.0410251	0.041022
0.417196	0.041022	0.0410192
0.417196	0.0410192	0.0410168
0.417196	0.0410168	0.0410147
0.417196	0.0410147	0.0410129
0.417196	0.0410129	0.0410113
0.417196	0.0410113	0.0410099
0.417197	0.0410099	0.0410086
0.417197	0.0410086	0.0410075
0.417197	0.0410075	0.0410066
0.417197	0.0410066	0.0410058
0.417197	0.0410058	0.0410051
0.417197	0.0410051	0.0410044
0.417197	0.0410044	0.0410039
0.417258	0.0410039	0.0410034
0.417258	0.0410034	0.041003
0.417258	0.041003	0.0410026
0.417259	0.0410026	0.0410023
0.417259	0.0410023	0.041002
0.417259	0.041002	0.0410017
0.417259	0.0410017	0.0410015
0.417259	0.0410015	0.0410013
0.417608	0.0410013	0.0410012
0.417608	0.0410012	0.041001
0.417609	0.041001	0.0410009
0.458092	0.0410009	0.0411258
0.458196	0.0411258	0.0412351
0.458196	0.0412351	0.0413307
0.458196	0.0413307	0.0414143
0.458196	0.0414143	0.0413625
0.458196	0.0413625	0.0413172
0.458196	0.0413172	0.0412776
0.458296	0.0412776	0.0412429
0.458296	0.0412429	0.0412125
0.458296	0.0412125	0.0411859
0.458296	0.0411859	0.0411627
0.458296	0.0411627	0.0411424
0.458296	0.0411424	0.0411246
0.458296	0.0411246	0.041109
0.458296	0.041109	0.0410954
0.458296	0.0410954	0.0410835
0.458296	0.0410835	0.041073
0.458297	0.041073	0.0410639
0.458297	0.0410639	0.0410559
0.458297	0.0410559	0.0410489
0.458297	0.0410489	0.0410428
0.458297	0.0410428	0.0410375
0.458297	0.0410375	0.0410328
0.458297	0.0410328	0.0410287
0.458297	0.0410287	0.0410251
0.458297	0.0410251	0.041022
0.458297	0.041022	0.0410192
0.458297	0.0410192	0.0410168
0.458297	0.0410168	0.0410147
0.458297	0.0410147	0.0410129
0.458297	0.0410129	0.0410113
0.458298	0.0410113	0.0410099
0.458298	0.0410099	0.0410086
0.458298	0.0410086	0.0410075
0.458298	0.0410075	0.0410066
0.458298	0.0410066	0.0410058
0.458298	0.0410058	0.0410051
0.458298	0.0410051	0.0410044
0.458342	0.0410044	0.0410039
0.458342	0.0410039	0.0410034
0.458342	0.0410034	0.041003
0.458342	0.041003	0.0410026
0.458342	0.0410026	0.0410023
0.458342	0.0410023	0.041002
0.458342	0.041002	0.0410017
0.458342	0.0410017	0.0410015
0.458508	0.0410015	0.0410013
0.458508	0.0410013	0.0410012
0.458509	0.0410012	0.041001
0.458509	0.041001	0.0410009
0.458509	0.0410009	0.0410008
0.458509	0.0410008	0.0410007
0.458509	0.0410007	0.0410006
0.458509	0.0410006	0.0410005
0.458509	0.0410005	0.0410005
0.458509	0.0410005	0.0410004
0.458509	0.0410004	0.0410003
0.458509	0.0410003	0.0410003
0.458509	0.0410003	0.0410003
0.458509	0.0410003	0.0410002
0.458509	0.0410002	0.0410002
0.460562	0.0410002	0.0412502
0.460563	0.0412502	0.0414689
0.460563	0.0414689	0.0416603
0.499096	0.0416603	0.0415778
0.499096	0.0415778	0.0415055
0.499196	0.0415055	0.0414423
0.499196	0.0414423	0.041387
0.499296	0.041387	0.0413387
0.499296	0.0413387	0.0412963
0.499296	0.0412963	0.0412593
0.499296	0.0412593	0.0412269
0.499296	0.0412269	0.0411985
0.499296	0.0411985	0.0411737
0.499296	0.0411737	0.041152
0.499296	0.041152	0.041133
0.499296	0.041133	0.0411164
0.499296	0.0411164	0.0411018
0.499297	0.0411018	0.0410891
0.499297	0.0410891	0.041078
0.499297	0.041078	0.0410682
0.499297	0.0410682	0.0410597
0.499297	0.0410597	0.0410522
0.499297	0.0410522	0.0410457
0.499297	0.0410457	0.04104
0.499297	0.04104	0.041035
0.499297	0.041035	0.0410306
0.499297	0.0410306	0.0410268
0.499297	0.0410268	0.0410234
0.499297	0.0410234	0.0410205
0.499297	0.0410205	0.0410179
0.499297	0.0410179	0.0410157
0.499298	0.0410157	0.0410137
0.499298	0.0410137	0.041012
0.499298	0.041012	0.0410105
0.499298	0.0410105	0.0410092
0.499298	0.0410092	0.041008
0.499298	0.041008	0.041007
0.499298	0.041007	0.0410062
0.499298	0.0410062	0.0410054
0.499298	0.0410054	0.0410047
0.499298	0.0410047	0.0410041
0.499298	0.0410041	0.0410036
0.499298	0.0410036	0.0410032
